threshold,fpr,tpr
0.9928299784660339,0.0035483870967741938,0.06548279689234185
0.9923586249351501,0.003870967741935484,0.06992230854605994
0.9924210906028748,0.003870967741935484,0.06881243063263041
0.992490828037262,0.003870967741935484,0.06770255271920089
0.9926338791847229,0.003870967741935484,0.06659267480577137
0.9927020072937012,0.003870967741935484,0.06548279689234185
0.9921004176139832,0.004193548387096774,0.06992230854605994
0.992093026638031,0.004516129032258065,0.06992230854605994
0.9918980598449707,0.004838709677419355,0.07103218645948946
0.9918569326400757,0.004838709677419355,0.07214206437291898
0.9915796518325806,0.004838709677419355,0.0732519422863485
0.9915319085121155,0.004838709677419355,0.07436182019977802
0.9919490814208984,0.004838709677419355,0.06992230854605994
0.9914234280586243,0.004838709677419355,0.07547169811320754
0.9912129044532776,0.004838709677419355,0.07658157602663707
0.9897230863571167,0.005161290322580645,0.08657047724750278
0.9900141954421997,0.005161290322580645,0.08435072142064373
0.9897809028625488,0.005161290322580645,0.08546059933407325
0.9904224872589111,0.005161290322580645,0.07991120976692564
0.9904520511627197,0.005161290322580645,0.07880133185349611
0.9901965856552124,0.005161290322580645,0.08213096559378469
0.9903083443641663,0.005161290322580645,0.08102108768035517
0.9909698367118835,0.005161290322580645,0.07658157602663707
0.9900611639022827,0.005161290322580645,0.08324084350721421
0.989721953868866,0.005161290322580645,0.0876803551609323
0.9906270503997803,0.005161290322580645,0.07769145394006659
0.989436149597168,0.005483870967741935,0.08879023307436182
0.9892780780792236,0.005483870967741935,0.08990011098779134
0.9895239472389221,0.005483870967741935,0.0876803551609323
0.9890201687812805,0.005806451612903226,0.09211986681465038
0.988724410533905,0.005806451612903226,0.09544950055493896
0.9886969327926636,0.005806451612903226,0.09655937846836848
0.9886298179626465,0.005806451612903226,0.097669256381798
0.988628625869751,0.005806451612903226,0.09877913429522753
0.9891036748886108,0.005806451612903226,0.08990011098779134
0.9889771342277527,0.005806451612903226,0.0932297447280799
0.9888488054275513,0.005806451612903226,0.09433962264150944
0.9890368580818176,0.005806451612903226,0.09100998890122086
0.9884441494941711,0.006129032258064516,0.09877913429522753
0.9880978465080261,0.006129032258064516,0.09988901220865705
0.9879513382911682,0.006129032258064516,0.10210876803551609
0.9880028963088989,0.006129032258064516,0.10099889012208657
0.9875040650367737,0.0064516129032258064,0.10321864594894561
0.9878772497177124,0.0064516129032258064,0.10210876803551609
0.9874354600906372,0.0067741935483870966,0.10321864594894561
0.9872696399688721,0.0070967741935483875,0.10543840177580466
0.9872827529907227,0.0070967741935483875,0.10321864594894561
0.9872803092002869,0.0070967741935483875,0.10432852386237514
0.9869917631149292,0.007419354838709678,0.10543840177580466
0.9867607355117798,0.007741935483870968,0.1076581576026637
0.9869682192802429,0.007741935483870968,0.10543840177580466
0.9869476556777954,0.007741935483870968,0.10654827968923418
0.9865998029708862,0.008064516129032258,0.1076581576026637
0.9863198399543762,0.008064516129032258,0.10987791342952276
0.9862567782402039,0.008064516129032258,0.11098779134295228
0.9865438342094421,0.008064516129032258,0.10876803551609324
0.9859676957130432,0.008387096774193548,0.1120976692563818
